Index;Keys;Value
138;78BP14,50RH16,80EZ27,37HT28,43UT73,84HL24,13ZP20,37JB97,13OC88,19KN76,48AM57,70FG62,60PP91,29HV89,66GZ58,58WC72,55CB21,66VX73,48LR51,48IG37,23DY59,79AY51;67
139;43JB73,24YM23,36LN68,49JN20,75ZN16,41NR75,51HB67,17HM37,68JV30,24BH21,96JS23,29TD22,12QB52,28CQ18,82AJ26,58MS86,42PG64;343
140;76RS19,98BB63,62BX42,92OS69,97WZ14,69PD41,50BG51,27KL17,89RA40,70HR16,99OI53,64OV76,42DT64,72VX50,48YZ61,59UL49,71KT74,38IS74,74LY20,24WB72,12IP11,91NG18,43JB74,85XV92,64FO27,43DS46;418
141;92SG22,93GK65,48RA82,43PF48,45GT87,65DC58,38YG35,39VZ65,56YP63,52EH92,41YW71,32DA38,99UM27,20EE54,27ZJ33,52BE16,76VH14,71QX48,93VI80;469
142;27RP54,25QR28,81JR96,47IH59,80CJ10,93ZW47,38KI83,71UD63,65KG94,41NZ16,38SC63,72RW93,79QE77,18SI78,11SN25,76XB49,92YC58,86EI95,89NU28,97FQ49,67CS16,42JX39,24QS46;635
143;53AN55,28FT98,66IC63,57YB40,85UF12,55CB26,25EJ83,95FS86,38QM57,74CB98,99GO76,69WU86,22TA35,31GZ79,30ZZ71,23KX30,96PB55,51ON44,95PX18,51KM85;645
144;41YW74,72CL73,94CQ29,98MG61,28FO30,41NM11,93KL27,79ZT66,21ZF27,13AU17,35BZ35,51UR18,39EY39,47PL96,10OV24,69NA31,70BA40,69WU87,56JE44,19CG95;236
145;59EK87,81JE92,47CD89,88NV49,58ZV31,41BZ11,59XW68,39IE54,20HX10,94PL31,16DH33,17IU43,34TE21,30KO51,55LI77,47XF77,35LJ23,86AX15,87ZJ68,25ZT11,43MU31,28DQ86,47ZD22,95LJ54,76IV92,94HR51;958
146;27CE36,46PU54,35JG10,51ZS41,58IM65,99SJ18,69KU81,54VB21,90ME90,44CW20,25IK45,89DX38,37QA71,63CW92,84GV87,62WE91,78ES98,47AI14,94XF12,21ZF29,56JE46,24IL63,13PS34,83JC57,17ET85,59ZM76,17OY17,97AU80;731
147;38GP67,12ZQ47,63MT87,64BA68,77TZ70,95SN91,63FC45,66CT39,20IF19,85RZ64,23SJ76,12RJ60,74BT95,85KV29,47PT37,13NP21,11ZR65,68JV38,77UP15,30QS26,43OX47;776
148;96UX26,76UI96,63DM39,38MG34,97YP29,26VJ99,22PH19,84QF76,15YK42,37KR45,97WM15,46WY91,58XK82,97CX96,30QS27,56DI13,35DP46;333
149;84OC63,81PI69,20FZ69,61RM29,11TN94,10BA14,38KQ28,85CO44,22FC88,82IV71,64CI70,83SR47,13XM17,98KD52,24KW18,58MN27,34RO18,36SM44;893
150;14FM88,38AT35,54XE39,86CF89,77KK86,10XX10,65KB33,11TV33,62HO18,70SJ13,72ZY19,15MX43,20LQ36,65EK67,41BR78,26NK52,56QI85,50GH82,83QO34;526
151;65GI13,98RU96,74NB31,49SP12,42OL62,72JX53,28BV16,69OV45,14HC96,39ZN27,77AV31,15MX44,42QW14,10IR58,95PK19,49SG92,52RX48,14MY62,96JF28,96IX21;677
152;29SI21,81UJ93,89XW80,70TW84,75KU62,21KZ75,65KB35,86VE65,46EC59,72FW95,10IR59,84GI86,23TR81,55OT98,89ZZ94,66VS18,68FH77,24XJ84,24QF49,65LW42,45XP58,47DL96,90ES54,86PI30,49QR68;528
153;25ZG12,10OA88,62EV62,40JU17,85LV97,12AI37,58NN93,30XW67,49KV34,84AZ59,81BF51,17AN64,87TA34,30NZ73,23IM88,15MX46,79RU26,99RG73;201
154;20NG47,17ZI74,77OL49,68OW66,19UX72,61SU34,32LM86,82MO97,61YQ69,44PJ91,48ES80,59QX90,70OI58,72TH43,62ST16,78ZH87,97AH81,31KA35;883
155;55SH53,97MC21,28FB34,60BU24,73LM46,52YO80,78ZP26,92TG98,22OM12,94SW55,73JB94,47OQ93,84SD28,36EW35,10SB49,65VG32,52TA52,59YR71,75AX71,75BF78,79TK35,74ML90,43KE20,51CN48,61SU35,46JY28,68JI39,95SI30;616
156;62ST18,70GB73,73TG27,49AY43,35OH41,22KL54,64PY23,47OQ94,46XB37,71AR27,71VL77,51TW16,55KN74,92RL23,77TM72,99ZA56,91AD74,55GU53,77TU10,69BA35;270
157;49AY44,28EL91,63VV77,48MM63,31SZ80,15VZ30,73HL89,78CC88,69SB65,63ZO98,39BS86,80QR95,68MT55,34FB11,67QV32,78ZP28,32AC26,70GJ12,89SI57,60HD54,22MB62,29ES11,23CD50;180
158;24PX48,32RD56,42GZ27,96VK91,92TO39,88FB68,24TD62,37JW41,44EM39,17ZI78,30GI36,89GV57,97KE79,74SP66,10CI23,48QN23,49VS95,78ZP29,87OZ11,85PJ54,14ZT70,61SH31;987
159;63ZW38,67MU75,79VA46,48AZ64,36XV13,46HV18,90VG83,25FM30,24XE22,19YQ98,39LK13,30TQ45,79PR18,63NW30,43IO17,23PL60,56KM59,47BD20,97XU26,51ED59,67WR69;219
160;12HM79,17TM45,34SB84,93BJ42,43RI60,47LA15,68UN38,26YP56,59PC89,73UG93,17HZ44,24LR22,93WL30,33DM25,27FC57,62GT14,56GG32,30CP17,62GL76,45LC51;474
161;21RY50,16CM35,25NT19,61KN54,90TQ78,14OJ10,97AP26,45RG25,98FU98,67QV36,15EQ67,69TW76,58VP19,22MB66,27UV18,76FX80,35SA67;653
162;74SC63,76ID33,14AY65,66YQ35,96JX94,43TT14,65HQ24,52BR23,97VJ77,94ZN90,29ZM66,90AE98,12SZ13,74BB34,98NB72,61EW89,51HO76,77TU16;920
163;72FJ99,97NX36,68CJ60,71WT84,54UG24,30YR70,13WE10,86YK21,31BL50,76TA90,90TY18,90DX51,20ER62,89ES48,79JN49,17RJ34,66WN22,19BT38,49KA99,15ZS57,78ZC27,24PK46,84FN83;964
164;97CF36,45RG28,43LZ36,31LI45,25QW98,55OB34,57LT46,87YB66,94GW56,99WP43,91HP55,23PL65,52LB12,53YA64,32HG68,31YQ53,63NO97,85DJ52,72OL80,52LO19;812
165;64TE46,96MD49,85LD33,81EY15,36DT93,51LC31,84TL38,63ZJ37,62XH41,22PU22,30RF99,40UM16,58YN30,72SM40,92OS73,54GQ11,71FS57,35HV70,71YR31,84PK79,50PJ77,57TF89,43VB86,47BD26,34TW96,87HA38,18JO38,82LT94,90TD75;701
166;88VH91,52JD69,80SP49,26CS60,36AD11,85FM68,41XO75,64NI12,90YZ42,61EJ86,30VG59,23RW19,45DQ15,93VV91,28GJ45,87OZ19,98DR89,49GP19,55CO35,52DH34,68GX29,97PN46,21MC89,15GB10;639
167;80ZT85,12BD44,27UI17,11HA97,60BH29,70JU36,63FP51,16YO91,34XK50,96TP24,16XO29,98JI56,48ZH74,36FR40,60OH99,87QC20;155
168;25NG19,97SY62,84FA81,48IG46,16LO22,93GK71,73ZP60,12HH18,94AS87,36RR49,10BF81,25DB87,61ER26,86GT52;467
169;91NG26,49LQ43,12KK95,82LT98,16LG85,20SC14,65FA10,83LN11,78DS38,89EF47,92QQ22,11LB58,28CQ27,93GK72,42EJ17,21LU85,74AT34,92KZ56,99YF55,52KY79,79WI56,47MA86,43RI28;228
170;45BF67,57JD31,82RK65,84BH62,73SL27,57FP79,92IW43,16FK51,40CV47,67EA92,34IM38,68EH12,58BI33,27KL26,35ZM49,59DK29,89LJ83,96JK95,78NC26,43JJ21,93KL32,91MQ82,64EY91,35VT28;671
171;26KM45,47VX13,22DM82,49JF93,22AB68,52CZ32,93MB40,91YL22,97VE17,57UN95,89YR92,91WV15,67EI31,86MC83,84BH63,14FZ95;485
172;73KE42,60ZU36,54GQ18,29BZ67,94GJ57,56NF10,50FH21,53CD70,12GR77,84GT55,21FY53,63BO97,75ZN28,31OG60,30QS30,81CA63,39KP12;254
173;66KN24,34FT82,84LE59,19ZT43,93PZ63,63LG23,59ZM94,29DX13,83BQ21,39YF28,45AX63,18WJ47,90BH40,38TX80,99CV64,37WR57,71YE32,94NV31,81HW30,70FO14,15RG11,80GP48,94RO52,43HG10;386
174;99IZ38,72CY89,61DO80,96JS37,90UT22,85ER62,55DW43,38TX81,44QZ49,43BP45,71KT87,60VT79,37KR50,68JV44,25BG17,80OJ29,25VS60,81TB94;805
175;26PN70,41WT70,14RH31,72PT91,43IT81,20VF96,91XV81,17ET93,31QJ77,40CI45,73CK65,45EQ86,96SM80,26IB97,95PX29,68HS31,79TX41;146
176;40AS39,13LR84,96UX33,63WQ89,35VG27,25EJ95,64OQ22,96FZ18,74WV91,93KL38,90WW38,11ZZ11,28WP70,54TL23,61CB13,91WA75,19QE59,44ZT93,98ZO80,41AE14,47RW59;545
177;76QX21,34HR31,31WA45,75DQ31,43MU42,62VE39,25GH41,66KA21,86ZS35,21JR79,48VB56,88FW11,62SL80,60NM95,19LV94,41HI50,78CP94,52VY12,10OV36,15HB83;672
178;59QF38,16YB95,71MJ98,80LY12,17IU55,99KC42,55LD20,59EK99,47EB46,35LB97,46FX71,58MF97,40FT62,58XX98;679
179;21JZ19,32VR22,31RR81,36YI88,37QV28,77SE74,68PM15,97MP31,96DO69,52II68,59VG60,84ZU73,99CI63,78CP96,17UH57,91ZL92,52RX55,38IF85,30AR70,67MC19,57CR60;638
180;73TT37,65XW57,17UH58,55YD92,53RW38,71AR30,98ZO84,44QM48,17CQ84,90IL82,30WB66,95SV41,90KO96,21WU21,80XL15,56BK79,75ZA29,76BE64,72PT96,94PL45,41QX40,24KW28,53EB23,78MU29,43OX59,12RW79;80
181;37AU63,90MZ49,77GZ13,97GY67,96FM16,61CB18,13YZ97,35JG24,61FE94,17EG92,21HO69,88IZ91,80FU42,25VF60,61PJ26,21WM84,77OL55,11AJ62,54HD82,60XE24,51AX46;171
182;60XE25,53PT26,45ED86,86VZ19,58KK25,57EU77,90GI70,59LW76,25AD73,26GG28,54YZ57,51KH34,42OT10,27PM59,70IR99,21YP99;167
183;69SB70,57QC10,60FN52,52XG87,84QA21,39NF92,37KE52,32IJ18,49UK99,41OZ98,91KI12,63GK60,23ZV64,61YQ77,83KS11,37QI25,96GZ87,44IF64,54IY91,28UM63,96SU26,86JZ12;241
184;97MP36,96MQ54,22BE12,42QW26,81BS68,39LP86,86VM14,36GM50,75OV32,37CS11,57XT53,42YI68;207
185;28OQ30,41LB79,70CV67,73VJ49,52WY82,34HR39,41BM23,52JQ74,68WQ56,72PG94,76EP83,43RV71,98ZB82,24VT89,74HS16,62KZ46,56QQ37;401
186;75MK82,39JU12,17OL29,99VH44,84KJ58,22QP36,85JS95,98PR96,59EF38,95SI40,58LK91,10CI30,51PV66,91NY98,76CM70,92XH67,23UH39,32SY70,63YB37,36WA12,95UL54,33HS58,94MS92,18EA10,93HF82;267
187;50XQ65,37FV90,74SX12,22SF44,52BW96,51JZ32,47ND35,42SM36,51CN59,62OF62,50GP36,36DB39,46RF12,43KE31,98MB14,60BU35,72AD12,89KO86,37AU69;477
188;14US58,25XD12,76MJ66,36IP68,90XR43,49ZT63,18HQ95,46WT41,63MB31,84XR68,42SE99,48NC18,52NR36,16AW34,34DD76;863
189;30GI46,31RZ29,44RH50,76QC88,10JZ75,29SA99,67SY57,90NU50,52LG85,25LQ12,42UC45,36EJ41;489
190;25NT27,78RI53,49ZT65,34IZ44,64TE50,90VG93,17MI19,62QQ17,15AX54,33WQ77,44AG22,55WA88,84GD34,56MC76,86KZ81,57PU10,44HX64,96AQ52,21MP99,21BF36,35KG95,39YS31,39JM78,32VE26,36XN85,56MK14;786
191;40QL62,93RK19,51KC34,45FT33,44LY24,66SM70,88QO12,31FZ23,37NX12,62EV79,34OQ11,94OQ42,96QE13,60GV60,12DT68,97XM99,96WA48,21YK39;165
192;78LM20,51DV64,84RV37,45LC62,36ZL32,67WE74,52LG88,86JE76,70TJ96,39FG52,75OA95,30PC91,67FD45,31PJ11,64DY30,91FZ55,57PU12,18BU64,56AX15,31NL66,84PS23;175
193;62ZX69,95CH80,66FE64,30LW78,65HI96,88OD62,32LH35,86YX37,16FX60,96IK35,65FS89,84VB52,85WV41,48CP84,15OA65,40MS43,12ND57;412
194;49RZ89,33YO26,25HP58,56AK10,12IU92,70ZA64,73OX78,64DQ94,23AA52,70TR36,96XV58,22RX44,52MO90,45HJ43,46LB46,85HK20,83JP70,36PO40,97AC31,50VA51,89QF59;437
195;85DW69,15CN66,84DX87,96TP31,29GI35,61ER32,84LR67,81MK66,34RT91,60QS58,15RL81,44LL21,97TO13,64ZI28,42EW29,56MK19,60UL79,93SK85,34BA69,81DD17,81EY24,81GG93,31DW13,94JC18,30RN46,25YY26,44BT96;521
196;26MP63,97TG76,30NU26,24LJ99,92QI90,23VP49,28LX82,91WN81,22AB72,37PN24,22PM94,96MD59,30UY61,51YX56,63DZ52,60AZ30,29NZ78,79OW20,41XW22,59NH28;383
197;49XD51,27SS19,91FM53,75AS23,57RK24,84HL41,99RB27,19UK87,90VO38,34XX66,96ZL68,91YY34,59QS43,23RW29,62VR45,21AX36,94OQ48,61XV77,87KL63;55
198;15VM43,54GI85,19YL47,32BK46,28CQ35,45WH62,71JG21,48PX97,34ZN74,70EG18;571
199;59WJ11,44PE46,51FL78,45UR56,25OG91,67DA38,91VA15,21TW12,48NU84,86WU29,74CW57,69HW85,93GK81,70VH48,56LU78,38US99,67KZ18,54AM51,19JA26,26CS72,95PP94;532
200;78PF49,23LS59,14SC49,12OL64,94EG50,36LA80,35NZ57,21IE12,12TZ92,54IT39,29RF96,77WS40,60UG15,34ET26,68VI50,38QZ79;408
201;23AA59,81OI17,60PX50,88AN55,75ZN36,45KU64,19BG48,89UY80,54ZU69,63JQ23,49YY62,60AR97,29RF97,15JZ45;408
202;50YT11,64UZ69,30HD52,30NH25,94RO60,36SZ62,57FK21,99FB24,67ZP98,94CQ45,13IO13,80TX64,57FX28,80IF63,39OV49,40CI51,69PD61,72MI83,62WZ50,36JS13,21RL63,67CS34,57GX90,16SS70;597
203;91WA81,69TR28,21TW16,62RD85,41NZ35,20GH88,81IE46,42VK59,27XT46,60LW93,54NU63,87SF49,96VF46,46EX13,67AP21,80XQ86,32OF52,20NT61,12CY66,50BT79,35TQ26,75PQ44;6
204;25ZL90,76FK95,64UM64,81AK67,98KQ72,89TD76,34ZV18,97JE21,99GO95,85OO65,30IY61,93GK86,50WV68,72CY98,34OD17,78NC39,23WX57,88IH38;158
205;62LU59,80AL86,82PH65,49FM85,84FI35,85ZT60,61EE35,97WE92,73IB40,35RN14,96RM27,41NR99,42BQ73,13GD64,28CD35,33JV70,25KV14,31DB78,87XO10;273
206;25OG98,70EY81,59ZM94,78IT75,66SH16,54EF79,21WZ95,56DA91,91OO42,31UK46,48FV42,93RX20,51FG16,68FU96,32YC49,66KN36,93NW61,69FT78,64YN25,67GL59,64FB44,79ZT86;143
207;73RV98,18IT45,23WK53,82WT40,94XS38,12GZ29,69UR94,20GC23,61LV79,52QC55,19QE69,85KV47,22NE22,17OQ98,62FY26,34XK69,63SX78,93IA96,36YI95;198
208;52AO96,48ZC25,87XG75,71MR45,26NX75,29YR77,98BB89,80RU56,40CI57,31XV62,10SO67,55NG43,63DM57,84ES93,55HC70,27PM64,60TD71,87PU33;778
209;37GY43,27RX17,50KV65,89VB26,98GX56,70YF65,24AZ42,53VC60,72CL96,14XD79,86AP99,97MP40,61CB25,71EX66,31CT75,67ZK36,29QK91,80ZO37;959
210;59CP34,49HC97,99TR40,75LK23,80CB98,29OU85,18OK14,37OS24,32RY11,68BW10,96DO79,95PK36,81JM53,99LX60,16SF71,30FA46,12VK40,37XZ73,38UA34;367
211;76CZ81,37IO52,67LU23,69WP43,60HY11,80RH52,90FI16,75HJ65,46PU77,77QO78,72MD23,50BB11,78IO11,21ST72,15HJ34,27JQ32,97WM36,30ZM90,29FA30,65RS94,50YG13,68SX40;573
212;50GP40,47XA33,66NY56,98GK52,94RB63,52RK60,57OM11,96GZ95,54HD92,44TX73,58AN40,18CC70,72KF79,82HI23,90AZ51,89JB21,21JM24,70XX61,37ZX20,94VP29,41BE91,67PN45,95DC92,34RO39,60ZH48,20TC98;181
213;32TG83,96UK42,54BU65,77GZ24,38GK22,80JV12,45XX15,55LD34,27FP75,52IQ19,28NA99,43MU57,41UY11,90GI80,86KH28,26AC65,17QO49,46PP10,73IB48,69BA50,80XL27,52AW39,25XI85;373
214;21BS46,76MJ71,48JB64,61YQ87,17CQ97,84AZ78,30XW86,65VT56,33CE37,98MO27,61LQ17,50OJ22,89FA64,23SR39,86XP37,99OD16,29YE76,96DB76,61WV11,94NI44,67VE13;205
215;85OB69,69SB81,23ZV75,78GD63,96FM29,63UI24,82YJ55,57IV48,73NX16,24MM49,95JG68,47UU84,78AM97,41JG12,88SJ91,94AA37,39JU20,36DB46,95MR82,12NQ65,43EN72,87BJ80,99GJ37;184
216;98CR35,83UP17,83IH71,31ZL77,18VO55,44IF76,55HC78,56YK27,82LB48,96DB78,89QS67,42BD77,92JR61,85SC29,39HW76,95OU97,69KP40,24XR44,62EV83,33HF60,43CX66,38CJ66,82HI27,10WC27,55SP10,42QO99,63KD93,58VP32,78LR92,82DH68,70KC50,23QO27,32GG16,12LN52,95YM22;370
217;38PZ13,67JJ77,93NJ65,72AD21,94SW75,59AE89,67QV50,72EJ49,53PG33,27UV32,80MY92,89WJ34,86RL67,98OE37,11XO79;183
218;65GI38,54DS15,38ZB63,66PO69,75IZ10,55MY46,74JA97,20FM89,66RM14,28OQ42,41MW98,88DT17,15ON76,62ZX73,75BN37,20SH90,23TZ43,50EM32,20MY62,92FY42,53YV21,13UT85,43QA76;364
219;27JD33,34WP67,73HT47,57EH86,25LQ21,27FX19,25EE48,40HE20,68OJ82,11HV52,60QS61,76CZ89,76EP96,78EA53,27SX89,99EG27,11NZ25,48BH89,50GP47,97CS56,20HC97,46XB58,84LR70,14BG87,31JS51,74DE63;998
220;79YY86,74BB50,64ZV39,78XM35,86PI56,44IN18,78VJ21,18VO59,41IQ72,49IS45,59JG72,56XU86,95OH94,87YB80,91IF14,86KZ90,25FZ56,81PD29,68DM27,82AW51,77RJ80,52AJ39,52AW39,52VL27;131
221;53BI84,95OP33,30GI57,72CG39,48AZ84,41BM38,95IY67,14QM42,14QZ49,22CZ35,78WW91,63GK77;436
222;74FP18,10MF39,98ZB98,57EC20,34OQ21,38LL52,49QE89,75KP21,87OR95,59JO12,90QA14,35IL30,39TE14,32FY15,53DL99,29SI49,96CG70,17FW50,28KX25,76TV52,60WJ30;18
223;16MJ49,73NC79,32FD71,84PK95,74HF26,43CK66,21UE22,90RV22,57EC21,31FZ34,36RR62,63CR58,50HX51,96NY72,57PM84,69ZN62;640
224;67IO70,31VF57,45HW59,89MM47,50AL79,68XY74,24RI10,89UG27,55ZT53,73PA25,99OV81,32WZ46,60GV72,68UA53,25FM53,10TJ76,74YG56,60MZ45,76CU25,53YV27,94IM81,33QU55,89KB95,51TB97,58HR87,62IJ43,52FK64,22CE93,17BV93;528
225;37AC10,22MB88,65BU10,29ME79,95WJ17,59LE22,32WZ47,91YY41,96IK46,81AX74,95MM23,23CD76,42MQ18,94KX34,21SB10;379
226;87DH36,18FV36,34SJ46,16GN17,31NL79,45BS88,89RN70,23EO29,22MB89,23EB22,80BB31,28KK22,10KC29,45YK83,85WV53,87BR29,18JB50,56VZ16,34YN19,25DW48,95AR85,17JP75,21AX44,39OV52,96IK47,30XE22,46SF92;589
227;59RA59,36MD38,35ES14,26IW52,37AC12,30UY71,18YM73,20EZ22,82RX87,33UN79,30RN57,98HF60,45YK84,20ER84,97RD72,28VU86,35EK76,97TG86,79DJ98,74OJ65;391
228;88ZV77,31PJ26,74BB58,12FE22,97TG87,76CH22,32UB91,10AF37,68ZO85,48NU92,77HU32,52UI83,85QZ20,97GG17,18PF25;483
229;65PK29,37FQ42,40MS58,62EI89,92BS25,81OA86,40TW93,17FJ50,85HC96,24BU55,65EX90,80IS76,84DK93,66JF38,74QH12,39OV55,27IN98,39QY69;763
230;88SE37,76NZ25,86DI58,51MX61,61VS75,58FJ10,65NH16,33UA75,30YR95,74RU82,99FO38,70RO37,45NA24,98LG22,92YC83,58HE86,51QY20,93OZ16;249
231;77JX49,63CE59,56TO69,37SY52,17HM66,97HO20,29XE10,84BH81,92UJ63,60IT24,35VT47,97RD76,93UI45,67XM92,47WF38,37YU87,10RG69,91UK81,65FA30,77YV64;19
232;98UN73,74UA36,89NU55,92DI35,47GR79,36WS92,68KD67,52CZ51,14TX67,59LE29,37LU18,40SB89,54ZU79,73XZ75,18OP84,95OC37,36NL43,46UD43,58FJ12;5
233;49JN51,34YA19,98SX67,54RN93,50NO27,24FA73,77LA51,88IH46,56WZ85,11BM24,19ZT61,30BU34,19BG59,93GK94,75HW73,62PV25,71UD91,10OV50,35XJ56,29RN46,78NC47,67LZ93,52SN12,11OM94,66EW76,31EW92,48ZH98,54KJ58,58FB75;720
234;33KD85,77DG72,67VW88,72OT46,82PH73,90MZ60,22VL15,31JF59,22EC48,39EY66,81TW57,16BR52,70YS76;131
235;81DV91,23DT24,92MC80,50NO29,82EK18,68EH35,84KW72,16LB40,82TA95,55LQ42,46AW65,77MV60,46OU18,64BA93,78SD70,46EP86,10WH94,79ZT94,50DJ97,75XC97,17DT49,80IF75;203
236;76PC31,18KJ60,44KV96,22NE30,85BG68,71DC65,99FB37,17JC78,54XE62,93ZW78,85ML62,97SL81,81LP72,51UE40,49DJ81;695
237;40EL79,41LO96,30QS53,43YH61,61XQ27,75NN43,50MY86,68ZJ25,93CE70,79CO94,20OJ19,94RW12,70IZ50,77OY76,90GV90,87XO21,54LR62,92GT54,37WE72,62DV21;175
238;85RZ92,83LN38,80XY38,66GM88,78UO25,88ZQ18,53VX13,41AE34,82WT50,40GB87,60NU52,25BG39,20AL67,89GD19,61LI82,35FS87,45DD38,65GV44,59KB83,95EF49,58BI59,84UT69,71OU68,40EG11,89VB34,94CD53;606
239;96DB80,10UZ29,71IQ96,68TF54,57ZW80,84KW76,41JT22,55GC18,26MC78,78GY11,44GP71,52QC66,37FD45,42FR45,57UV59,68LT12,39IE85,16BR57,50BO25,46VY57,44KV99,76DP33;60
240;81TJ56,55DJ60,93EP25,31MY17,31ML10,13EA64,82FK85,66XV57,70NI19,83ND47,13JW30,72IK10,67LM93,40EG13,82YW66,95BZ99,19XQ54,31QR38,37DN39,45IR68,57IV52,81JZ69,80IA11,36WN31,39WC39,50WQ14,36LA99,91WA97,87FX50,13KE37;944
241;77DO17,91SH77,66LV50,73ZX29,57NE19,95NU39,79NT92,85ZT75,68RP49,66QE16,21JE94,46RK93,36HP17,23MV10,55HK20,48LZ29,28LF30,29OU95;66
242;22YW37,33NW45,22IV70,54HY46,30SI65,73DS90,19VN42,28UM80,34PL34,45VM71,75RG69,48FI50,62PA89,48VB79,87VY19,91ML43,55SU84,29WO76;858
243;83IU84,60TD85,82PC13,94FW10,52SA15,47JX35,50YG24,76LB79,53LS86,89LE45,75LC97,84OK32,49KV61,33LT32,24GI83,30ME93,97MP53,43KR52,86GO16;769
244;83UP24,90OP77,79AT25,69UM41,43DA11,11ID63,27DZ78,71XW54,32QD17,43GY32,33DZ53,84QN47,84TY61,60CC57,83UH86,66CG66,76YJ88,63HA24,99TR53,74EH19,61NG33,97SG20,13EA68,85AL62;202
245;78GD72,31XV78,55SH80,12TH40,71OH68,86NS53,62IW50,76QK40,26FY42,96BT17,83OL52,45VU12,18PK90,31OO29,42DO37,91QE67,11VL72,19LQ51;38
246;97GL83,51AX69,67TG79,38QH28,89FA75,68RC47,90SD31,74RC22,11ID65,48LE89,41LJ36,60DX66,11XO87,71SI28,47UU94,83DG59,93CM17,82LB57,33LT35,65CH86,28HM14,26NK85,53TM69,30KJ20;919
247;14JI12,29WJ12,91GP13,80AG38,51CA70,64XS31,43SD98,53HZ69,98GK66,50UF69,98TS74,44TK80,66LV56,83IH81,98MB32,52SA19,42MI81,86TW28,83UC20,18PK92,69SO99,12CG13,55LD47,30KJ21,71NZ63;908
248;76IQ63,99LK70,11LO81,97QI79,33AB36,63SF22,79NG92,22WG22,90DF18,64LX93,75EY60,44MG46,81PD36,21UJ95,58HR90,30AZ35,28UM86;478
249;89IT30,59VO26,15YF11,31XQ13,81PD37,33DZ58,40UZ44,89KW44,62GT40,34HE54,99TR58,45YX92,47OY62,33HS79,14BO34,86XC44,77CL73,66PJ10,29QS48,66PW17,81ON92,20PE24,39TJ89;802
250;69SJ33,41WG96,50EM43,96BG15,29CU96,65CP28,31NT20,61FM59,88OQ84,42KF70,10IM25,93LG63,74RC26,55WO92,52XB43,76WB11;991
251;74FH88,20PE26,48MM94,10VM96,88YN79,73WR73,90ZH71,23SE48,78VB93,73DS99,22XT94,24PX78,24DX70,44ZB50,85LQ63,81UR67,48FI59;573
252;28IU20,94DL67,39LK43,24VO45,55JA38,46DU89,63NW60,10VU35,88UH52,72PO57,86UW95,82OU15,82DC14,84MH27,83MI45,79HX68,21WH44;79
253;47MV52,29GV58,34UM66,17VC82,66VF49,12DT88,40BA60,73AC18,81AX81,37VJ74,67KZ30,75EY65,34DL37,91HP81,59WW30,40NA68,62GT44,38IA48,33JD21,30GI68,89WJ49,38RP35,95UT17,23IH56,47JK38,54MM71;339
254;49EZ37,81WH77,49MT17,52UV95,94DL69,45LX27,77XN66,57RX46,49SC45,22EP54,99BN82,27EU81,77OG17,55OB61,71XJ57,91EE68,69CV77,36MD44,15YF16,80DE52,11CH38;817
255;23AV16,97HT92,65NM89,92BX99,62MK12,30PX57,64AA30,60SQ21,91CB55,76ZZ37,14UN14,19FU26,34QG40,14DE47,34JO75,99OV91,57ZR27,17AA96,43FV91;819
256;70CD20,86JM36,84XE87,81OV37,57RK41,96GU49,81KU78,18DK93,34WC76,81ZS93,26YP89,52UI90,73YP23,24RA83,18AH17,26YC82,54IT53,32BX69,76CM98,48GQ64;55
257;13SQ89,57JQ62,42XV23,62OA21,49SC48,26HB54,66GZ93,12UP52,78HL84,52JD97,95KW27,94FJ17,29AZ27;210
258;33UA82,11BR97,64JU89,18FI40,67GY76,96TP52,38NB74,96GH44,26BK89,53LA25,34ZV30,61ER53,19SP30,45QY52;945
259;30NH40,57PU37,31OT91,99DD94,59HD76,55KI45,25LD33,49OJ29,32HB31,11HI64,30CC46,69GJ34,33YB42,88IH51,96CG86,35QF26,80KI92;562
260;35RS96,49NT85,26ST58,99BV26,63LT54,59IY84,39DD64,75KC31,62ZS25,89EN13,13BC56,69VU57,18MZ84,73UO68,89RV21,19FH24,77FJ91,98VD25,73QV47,39FG78,10QY70,85US52;774
261;44NO59,25JA21,25DJ55,48VW22,12GZ41,99FO48,71JG42,79US78,73YP28,27II40,60SI89,61IK77,69FT91,69RO30,60UG34;30
262;77NL11,24NH68,61MD99,96BY82,98FP67,50ZB36,44BO52,95GI66,55NT62,99OI91,93QP34,13EV10,95AZ38,64HM10,44RC12,13UO39,82XO67,30WW30,39DD66,19FH26,84JO78,42TH62,59QS66;700
263;58FB84,37AC27,61TP73,99DL36,72UX27,82GN39,54TY54,61AY37,53MI30,93CR82,57YO83,63PU16,65WW15,30RA65,33WL39,70YS84,58UU44,94YA59,76RF51,57PH34,83TU29;49
264;23LF74,94IH31,15RT46,80WD36,94ZV67,64LF33,85DJ89,93CR83,15NS87,23DL94,15PQ32,60EF70,52UI98,42AD21,21OA69,30WO94,76NZ38,96EE36,28CD52,88MI15,96LV78,97DN73,75CI55,57YO84,73SL58,86MX58,48XM32,20BB17;371
265;12QB94,16TA98,62XH78,15CA87,24PF16,93ZW86,92HB68,96NT24,37WR86,80VV30,89ZH68,98BJ42,89TL33,51KU61,95LW97,33HA19,99UM67,59UG21,34VU78,80UA23,33OE54;207
